,Timestamp [s],Kalman speed (Original) [m/s],Pressure [hPa],Temperature [°C],Acceleration X [g],Acceleration Y [g],Acceleration Z [g],Rotation X [rad/s],Rotation Y [rad/s],Rotation Z [rad/s]
,1588.832,0.761,851.00,27.84,0.033,-0.035,1.017,0.000,0.000,-0.001
,1588.862,0.719,851.00,27.719999,0.045,-0.048,1.021,0.000,0.000,-0.002
,1588.892,0.719,851.00,27.84,0.045,-0.048,1.021,0.000,0.000,-0.002
,1588.952,0.694,851.00,27.719999,0.045,-0.042,1.031,0.000,0.000,0.000
,1589.042,0.668,851.00,27.719999,0.06,-0.048,1.029,0.000,0.000,0.000
,1589.102,0.668,851.00,27.73,0.031,-0.037,1.015,-0.001,-0.002,0.000
,1589.192,0.692,851.00,27.84,0.06,-0.048,1.031,0.000,0.000,0.000
,1589.252,0.73,851.00,27.719999,0.06,-0.041,1.02,-0.001,0.001,-0.001
,1589.342,0.73,851.00,27.719999,0.046,-0.037,1.022,0.000,-0.001,0.000
,1589.402,0.758,851.00,27.719999,0.031,-0.048,1.029,-0.001,-0.001,0.000
,1589.462,0.729,851.00,27.719999,0.045,-0.042,1.029,0.000,0.001,0.000
,1589.492,0.729,851.00,27.84,0.06,-0.041,1.022,0.000,-0.002,0.000
,1589.522,0.729,850.0,27.719999,0.058,-0.041,1.022,0.000,-0.002,0.000
,1589.582,0.768,851.00,27.719999,0.058,-0.042,1.027,0.000,0.000,0.000
,1589.642,0.768,851.00,27.73,0.031,-0.042,1.022,0.000,0.000,0.000
,1589.702,0.732,851.00,27.73,0.031,-0.041,1.027,0.000,0.000,0.000
,1589.762,0.702,850.0,27.719999,0.06,-0.048,1.027,0.000,0.000,0.000
,1589.792,0.702,850.0,27.719999,0.029,-0.037,1.015,0.000,-0.001,-0.001
,1589.822,0.702,850.0,27.719999,0.06,-0.041,1.029,-0.001,0.000,0.000
,1589.882,0.812,851.00,27.84,0.046,-0.037,1.029,0.000,0.000,0.000
,1589.972,0.844,851.00,27.84,0.031,-0.042,1.029,0.000,0.000,0.000
,1590.032,0.859,851.00,27.84,0.033,-0.048,1.015,0.000,0.000,0.000
,1590.092,0.859,851.00,27.84,0.046,-0.037,1.021,0.000,0.000,0.000
,1590.152,0.818,851.00,27.73,0.045,-0.048,1.02,0.000,0.000,0.000
,1590.212,0.818,851.00,27.719999,0.031,-0.05,1.023,0.000,0.000,0.000
,1590.302,0.779,850.0,27.84,0.06,-0.05,1.031,0.000,0.000,0.000
,1590.362,0.824,851.00,27.73,0.031,-0.042,1.021,0.000,0.000,-0.001
,1590.452,0.791,851.00,27.84,0.031,-0.041,1.022,0.000,0.000,0.000
,1590.512,0.791,850.0,27.73,0.031,-0.048,1.024,0.000,0.000,0.000
,1590.602,0.825,851.00,27.73,0.06,-0.048,1.029,0.000,0.000,0.000
,1590.662,0.854,851.00,27.73,0.046,-0.041,1.029,0.000,0.000,-0.001
,1590.722,0.854,851.00,27.84,0.058,-0.048,1.017,0.000,0.000,0.000
,1590.752,0.87,851.00,27.84,0.058,-0.048,1.017,0.000,0.000,0.000
,1590.782,0.87,851.00,27.84,0.044,-0.05,1.029,0.000,0.000,0.000
,1590.842,0.835,851.00,27.73,0.029,-0.037,1.029,0.000,-0.003,0.000
,1590.932,0.835,851.00,27.84,0.06,-0.048,1.022,-0.001,0.000,0.000
,1590.992,0.794,851.00,27.73,0.06,-0.042,1.029,0.000,0.000,0.000
,1591.082,0.747,851.00,27.84,0.046,-0.048,1.021,0.000,0.001,0.000
,1591.142,0.718,851.00,27.73,0.031,-0.037,1.029,0.000,-0.001,0.000
,1591.202,0.718,851.00,27.73,0.044,-0.04,1.011,0.000,0.000,-0.001
,1591.262,0.747,851.00,27.73,0.046,-0.041,1.013,0.000,0.000,0.000
,1591.322,0.747,851.00,27.84,0.046,-0.037,1.021,0.000,0.000,0.000
,1591.412,0.772,851.00,27.73,0.058,-0.05,1.029,0.000,-0.001,0.000
,1591.472,0.804,851.00,27.74,0.046,-0.037,1.027,0.000,0.000,0.000
,1591.562,0.826,851.00,27.84,0.06,-0.041,1.02,-0.001,0.000,0.000
,1591.622,0.826,850.0,27.84,0.045,-0.042,1.015,0.000,0.000,0.000
,1591.682,0.852,851.00,27.73,0.06,-0.042,1.013,-0.001,0.000,-0.001
,1591.712,0.852,851.00,27.73,0.06,-0.042,1.013,-0.001,0.000,-0.001
,1591.742,0.852,851.00,27.74,0.06,-0.042,1.015,-0.001,0.000,0.000
,1591.802,0.8,851.00,27.74,0.044,-0.037,1.021,0.000,0.000,0.000
,1591.892,0.754,851.00,27.74,0.031,-0.042,1.022,-0.001,0.000,0.000
,1591.952,0.784,851.00,27.74,0.06,-0.037,1.029,0.000,0.000,0.000
,1592.042,0.8,851.00,27.73,0.031,-0.048,1.015,0.000,0.000,0.000
,1592.102,0.8,851.00,27.84,0.031,-0.039,1.029,0.000,0.000,0.000
,1592.192,0.82,850.0,27.73,0.045,-0.048,1.021,0.000,0.000,0.000
,1592.252,0.847,851.00,27.74,0.033,-0.037,1.029,0.000,-0.001,0.000
,1592.312,0.847,851.00,27.84,0.06,-0.041,1.015,0.000,0.000,0.000
,1592.342,0.796,851.00,27.74,0.06,-0.041,1.015,0.000,0.000,0.000
,1592.372,0.796,851.00,27.74,0.031,-0.042,1.013,0.000,0.000,0.000
,1592.432,0.748,851.00,27.84,0.06,-0.046,1.015,-0.001,0.000,0.000
,1592.522,0.748,851.00,27.74,0.06,-0.048,1.029,0.000,-0.003,0.000
,1592.582,0.717,851.00,27.84,0.062,-0.04,1.029,-0.001,-0.001,0.000
,1592.672,0.68,851.00,27.74,0.046,-0.048,1.02,-0.001,0.000,0.000
,1592.732,0.68,851.00,27.74,0.06,-0.042,1.013,0.000,0.000,-0.002
,1592.822,0.705,850.0,27.84,0.046,-0.046,1.013,0.000,0.000,0.000
,1592.882,0.796,851.00,27.74,0.046,-0.037,1.013,0.000,0.000,0.000
,1592.942,0.796,851.00,27.74,0.045,-0.048,1.017,0.000,0.000,0.000
,1592.972,0.81,851.00,27.74,0.046,-0.048,1.027,-0.001,0.000,0.000
,1593.002,0.81,851.00,27.74,0.046,-0.048,1.027,-0.001,0.000,0.000
,1593.062,0.762,851.00,27.74,0.031,-0.048,1.017,-0.003,0.000,0.000
,1593.152,0.712,851.00,27.74,0.062,-0.042,1.013,0.000,-0.002,-0.001
,1593.212,0.712,851.00,27.74,0.058,-0.048,1.029,0.000,0.000,0.000
,1593.272,0.68,851.00,27.74,0.033,-0.042,1.022,0.000,0.001,0.000
,1593.332,0.68,850.0,27.74,0.058,-0.042,1.029,0.000,-0.003,0.000
,1593.392,0.724,851.00,27.84,0.045,-0.037,1.021,0.000,0.000,0.000
,1593.512,0.746,851.00,27.74,0.046,-0.048,1.013,0.000,0.000,0.000
,1593.572,0.759,851.00,27.84,0.062,-0.046,1.029,0.000,0.000,0.000
,1593.602,0.759,851.00,27.84,0.045,-0.037,1.022,-0.001,0.000,0.000
,1593.632,0.779,851.00,27.84,0.045,-0.037,1.022,-0.001,0.000,0.000
,1593.692,0.779,851.00,27.74,0.033,-0.048,1.019,0.000,0.000,0.000
,1593.782,0.733,851.00,27.74,0.033,-0.048,1.013,0.000,0.000,0.000
,1593.842,0.687,851.00,27.74,0.06,-0.037,1.015,0.000,0.000,0.000
,1593.932,0.687,851.00,27.84,0.058,-0.046,1.027,-0.001,0.000,0.000
,1593.992,0.648,851.00,27.74,0.044,-0.048,1.022,0.000,-0.001,0.000
,1594.082,0.619,851.00,27.75,0.031,-0.037,1.021,-0.001,0.000,0.000
,1594.142,0.619,851.00,27.75,0.06,-0.048,1.031,-0.001,0.000,0.000
,1594.202,0.656,851.00,27.84,0.033,-0.048,1.031,0.000,0.000,0.000
,1594.322,0.676,851.00,27.75,0.029,-0.041,1.021,0.000,0.000,0.000
,1594.412,0.7,851.00,27.75,0.044,-0.048,1.021,0.000,0.000,-0.001
,1594.472,0.661,851.00,27.75,0.06,-0.046,1.013,-0.001,0.000,0.000
,1594.532,0.616,851.00,27.75,0.046,-0.041,1.013,-0.002,0.000,-0.001
,1594.562,0.616,850.0,27.75,0.031,-0.037,1.013,0.000,0.000,0.000
,1594.592,0.616,850.0,27.75,0.031,-0.037,1.013,0.000,0.000,0.000
,1594.652,0.654,851.00,27.75,0.029,-0.048,1.031,0.000,0.000,-0.001
,1594.742,0.616,850.0,27.84,0.046,-0.037,1.02,0.000,0.000,0.000
,1594.802,0.616,851.00,27.75,0.046,-0.041,1.02,0.000,0.000,0.000
,1594.892,0.642,851.00,27.75,0.06,-0.037,1.013,0.000,0.000,0.000
,1594.952,0.66,851.00,27.84,0.029,-0.04,1.02,0.000,-0.001,0.000
,1595.042,0.66,851.00,27.84,0.045,-0.042,1.022,-0.001,-0.001,0.000
,1595.102,0.69,851.00,27.84,0.033,-0.048,1.029,0.000,-0.002,0.000
,1595.162,0.658,851.00,27.75,0.031,-0.042,1.031,0.000,0.000,0.000
,1595.222,0.658,851.00,27.84,0.044,-0.042,1.029,0.000,0.000,0.000
,1595.282,0.629,851.00,27.84,0.031,-0.037,1.031,-0.001,0.000,0.000
,1595.372,0.597,850.0,27.75,0.029,-0.037,1.029,0.000,0.000,0.000
,1595.432,0.597,851.00,27.84,0.029,-0.048,1.021,0.000,-0.002,0.000
,1595.522,0.564,851.00,27.76,0.031,-0.042,1.021,-0.001,0.000,0.000
,1595.582,0.596,851.00,27.84,0.06,-0.041,1.022,0.000,0.000,0.000
,1595.672,0.625,851.00,27.75,0.062,-0.048,1.027,-0.001,0.000,0.000
,1595.732,0.653,850.0,27.84,0.033,-0.042,1.021,0.000,-0.001,0.000
,1595.792,0.653,851.00,27.75,0.045,-0.041,1.02,0.000,-0.001,-0.001
,1595.822,0.653,851.00,27.75,0.045,-0.041,1.02,0.000,-0.001,-0.001
,1595.852,0.679,851.00,27.75,0.031,-0.048,1.029,0.000,0.000,0.000
,1596.002,0.634,851.00,27.75,0.06,-0.048,1.013,-0.001,0.000,0.000
,1596.062,0.591,851.00,27.76,0.062,-0.048,1.031,0.000,0.000,0.000
,1596.152,0.568,851.00,27.84,0.06,-0.046,1.031,-0.002,-0.001,0.000
,1596.212,0.568,851.00,27.75,0.033,-0.037,1.027,0.000,0.000,0.000
,1596.302,0.606,851.00,27.84,0.046,-0.046,1.021,0.000,0.000,0.000
,1596.362,0.63,851.00,27.84,0.046,-0.037,1.021,-0.001,0.000,-0.001
,1596.422,0.63,851.00,27.84,0.031,-0.037,1.029,-0.001,0.000,0.000
,1596.452,0.666,851.00,27.83,0.031,-0.037,1.029,-0.001,0.000,0.000
,1596.482,0.666,851.00,27.83,0.06,-0.037,1.021,-0.001,0.000,0.000
,1596.542,0.692,851.00,27.75,0.062,-0.046,1.021,0.000,0.000,0.000
,1596.632,0.649,851.00,27.84,0.058,-0.048,1.015,0.000,-0.001,0.001
,1596.692,0.649,851.00,27.84,0.045,-0.037,1.021,-0.001,0.000,0.000
,1596.782,0.613,850.0,27.83,0.031,-0.048,1.019,0.000,0.000,0.000
,1596.842,0.653,851.00,27.84,0.062,-0.048,1.029,0.000,0.000,0.000
,1596.932,0.626,850.0,27.75,0.047,-0.037,1.029,-0.001,0.000,0.000
,1596.992,0.626,851.00,27.75,0.046,-0.048,1.022,-0.002,0.000,0.000
,1597.052,0.73,850.0,27.75,0.029,-0.048,1.029,-0.002,0.000,0.000
,1597.082,0.73,851.00,27.75,0.06,-0.05,1.029,-0.002,0.000,0.000
,1597.112,0.73,850.0,27.83,0.06,-0.05,1.029,-0.002,0.000,0.000
,1597.172,0.835,850.0,27.84,0.031,-0.042,1.021,0.000,0.000,0.000
,1597.262,0.926,851.00,27.76,0.031,-0.048,1.021,0.000,0.000,0.000
,1597.322,0.926,851.00,27.76,0.062,-0.048,1.021,0.000,0.000,0.000
,1597.412,0.874,850.0,27.76,0.031,-0.037,1.015,-0.001,0.000,0.000
,1597.472,0.905,851.00,27.84,0.046,-0.037,1.022,0.000,-0.002,0.000
,1597.562,0.863,850.0,27.76,0.06,-0.048,1.02,0.000,-0.001,0.000
,1597.622,0.863,851.00,27.76,0.062,-0.048,1.029,0.000,-0.001,0.000
,1597.682,0.823,851.00,27.76,0.046,-0.041,1.021,0.000,0.000,0.000
,1597.712,0.823,851.00,27.76,0.033,-0.048,1.022,0.000,-0.002,0.000
,1597.742,0.84,851.00,27.84,0.033,-0.048,1.022,0.000,-0.002,0.000
,1597.802,0.84,851.00,27.76,0.046,-0.037,1.031,0.000,0.000,-0.002
,1597.892,0.866,850.0,27.76,0.046,-0.042,1.021,0.000,0.000,0.000
,1597.952,0.961,850.0,27.83,0.06,-0.046,1.02,0.000,0.000,-0.001
,1598.012,0.961,851.00,27.76,0.029,-0.048,1.023,-0.001,-0.001,0.000
,1598.042,0.91,850.0,27.83,0.031,-0.048,1.022,-0.002,0.000,0.000
,1598.072,0.91,851.00,27.76,0.031,-0.048,1.022,-0.002,0.000,0.000
,1598.132,0.867,851.00,27.690001,0.044,-0.041,1.013,0.000,-0.001,0.000
,1598.222,0.867,851.00,27.76,0.031,-0.048,1.013,0.000,0.000,0.000
,1598.282,0.811,851.00,27.76,0.029,-0.041,1.031,0.000,0.000,0.000
,1598.372,0.775,851.00,27.83,0.044,-0.037,1.029,-0.001,0.000,0.000
,1598.432,0.775,851.00,27.76,0.031,-0.041,1.029,0.000,0.000,0.000
,1598.522,0.802,850.0,27.83,0.046,-0.037,1.02,-0.001,0.000,-0.001
,1598.582,0.892,851.00,27.83,0.031,-0.037,1.021,-0.001,0.000,0.000
,1598.642,0.898,851.00,27.84,0.029,-0.037,1.015,-0.001,-0.002,0.000
,1598.672,0.898,851.00,27.76,0.045,-0.048,1.027,0.000,0.000,0.000
,1598.702,0.898,851.00,27.75,0.045,-0.048,1.027,0.000,0.000,0.000
,1598.762,0.841,851.00,27.76,0.06,-0.041,1.029,0.000,0.000,0.000
,1598.852,0.861,851.00,27.76,0.046,-0.042,1.015,0.000,-0.001,0.000
,1598.912,0.861,850.0,27.84,0.045,-0.041,1.031,0.000,-0.001,0.000
,1599.002,0.894,851.00,27.83,0.058,-0.041,1.015,-0.001,0.000,0.000
,1599.062,0.836,850.0,27.76,0.044,-0.046,1.02,0.000,0.000,0.000
,1599.152,0.857,851.00,27.76,0.046,-0.041,1.019,-0.001,0.000,0.000
,1599.212,0.857,851.00,27.76,0.06,-0.048,1.013,0.000,-0.001,0.000
,1599.272,0.86,850.0,27.75,0.062,-0.048,1.029,0.000,0.000,0.000
,1599.302,0.86,850.0,27.75,0.031,-0.046,1.021,-0.001,0.000,0.000
,1599.332,0.944,850.0,27.83,0.062,-0.048,1.015,0.000,0.000,0.000
,1599.392,0.944,850.0,27.76,0.06,-0.042,1.029,0.000,0.000,0.000
,1599.482,0.968,850.0,27.76,0.058,-0.048,1.013,-0.001,0.000,0.000
,1599.542,0.909,851.00,27.84,0.058,-0.048,1.02,0.000,0.000,-0.002
,1599.632,0.909,850.0,27.76,0.044,-0.041,1.029,0.000,0.000,0.000
,1599.692,0.935,850.0,27.84,0.031,-0.037,1.015,0.000,0.000,0.000
,1599.782,0.944,851.00,27.76,0.06,-0.041,1.015,0.000,-0.002,-0.001
,1599.842,1.019,850.0,27.76,0.045,-0.048,1.02,0.000,0.000,0.000
,1599.902,1.019,851.00,27.83,0.047,-0.037,1.021,0.000,0.000,0.000
,1599.932,1.018,851.00,27.83,0.045,-0.037,1.021,0.000,0.000,0.000
,1599.962,1.018,850.0,27.84,0.031,-0.048,1.019,0.000,0.000,0.000
,1600.022,1.018,850.0,27.76,0.045,-0.048,1.015,0.000,0.001,-0.001
,1600.112,1.082,850.0,27.83,0.033,-0.041,1.029,0.000,0.000,0.000
,1600.172,1.156,850.0,27.83,0.06,-0.037,1.02,-0.001,0.000,0.000
,1600.262,1.091,851.00,27.83,0.029,-0.037,1.027,0.000,0.000,0.000
,1600.322,1.088,851.00,27.83,0.033,-0.041,1.015,0.000,0.000,0.000
,1600.412,1.088,851.00,27.83,0.046,-0.042,1.013,0.000,0.000,0.000
,1600.472,1.083,850.0,27.76,0.045,-0.048,1.013,0.000,0.000,-0.001
,1600.532,1.083,850.0,27.76,0.044,-0.041,1.022,0.000,0.000,0.000
,1600.562,1.146,850.0,27.84,0.044,-0.041,1.022,0.000,0.000,0.000
,1600.592,1.146,850.0,27.84,0.031,-0.041,1.015,0.000,-0.002,0.000
,1600.652,1.198,850.0,27.83,0.06,-0.037,1.023,0.000,0.000,0.000
,1600.742,1.259,850.0,27.76,0.045,-0.035,1.029,-0.002,-0.002,-0.001
,1600.802,1.259,850.0,27.77,0.033,-0.041,1.029,0.000,-0.003,0.000
,1600.862,1.302,850.0,27.83,0.058,-0.042,1.013,0.000,0.000,0.000
,1600.922,1.302,851.00,27.84,0.031,-0.042,1.013,-0.001,0.000,0.000
,1600.982,1.207,851.00,27.84,0.045,-0.041,1.029,0.000,0.000,-0.001
,1601.072,1.188,850.0,27.77,0.031,-0.042,1.029,0.000,0.000,0.000
,1601.132,1.105,851.00,27.77,0.031,-0.048,1.022,-0.002,0.000,0.000
,1601.222,1.105,850.0,27.83,0.062,-0.048,1.022,-0.002,0.000,0.000
,1601.282,1.099,851.00,27.77,0.062,-0.046,1.013,0.000,0.000,0.000
,1601.372,1.071,851.00,27.77,0.06,-0.035,1.013,-0.001,-0.001,0.000
,1601.432,1.127,851.00,27.77,0.045,-0.037,1.023,-0.001,-0.002,0.000
,1601.492,1.127,851.00,27.77,0.062,-0.041,1.029,-0.001,0.000,0.000
,1601.522,1.112,851.00,27.77,0.062,-0.041,1.029,-0.001,0.000,0.000
,1601.552,1.112,851.00,27.77,0.045,-0.042,1.031,0.000,0.000,-0.001
,1601.612,1.112,851.00,27.83,0.058,-0.05,1.023,0.000,0.002,0.000
,1601.702,1.031,850.0,27.83,0.031,-0.042,1.021,0.000,-0.001,0.000
,1601.762,0.952,851.00,27.77,0.06,-0.048,1.019,0.000,0.000,0.000
,1601.852,0.948,850.0,27.77,0.029,-0.041,1.02,-0.001,0.000,0.000
,1601.912,0.948,850.0,27.84,0.046,-0.048,1.013,-0.002,0.000,0.000
,1601.972,0.94,851.00,27.77,0.044,-0.048,1.02,0.000,0.000,0.000
,1602.032,0.94,851.00,27.84,0.06,-0.037,1.029,0.000,-0.001,0.000
,1602.092,0.933,850.0,27.84,0.06,-0.048,1.013,0.000,0.000,0.000
,1602.182,0.925,851.00,27.780001,0.06,-0.037,1.021,0.000,0.000,0.000
,1602.242,0.977,851.00,27.84,0.06,-0.048,1.015,-0.002,0.000,0.000
,1602.332,0.899,851.00,27.83,0.06,-0.041,1.02,0.000,-0.001,0.000
,1602.392,0.899,851.00,27.84,0.046,-0.041,1.029,-0.001,0.000,0.000
,1602.482,0.833,851.00,27.84,0.045,-0.041,1.02,-0.001,0.000,0.000
,1602.542,0.772,851.00,27.84,0.06,-0.048,1.033,0.000,-0.001,0.000
,1602.632,0.708,850.0,27.83,0.062,-0.037,1.013,0.000,-0.001,0.000
,1602.692,0.708,850.0,27.77,0.062,-0.048,1.013,-0.001,-0.001,0.000
,1602.752,0.77,850.0,27.84,0.029,-0.042,1.021,0.000,0.000,0.000
,1602.782,0.77,851.00,27.84,0.033,-0.042,1.015,0.000,0.000,0.000
,1602.812,0.77,851.00,27.77,0.033,-0.042,1.015,0.000,0.000,0.000
,1602.872,0.758,851.00,27.780001,0.045,-0.037,1.02,0.000,-0.001,0.000
,1602.932,0.758,851.00,27.780001,0.045,-0.046,1.021,-0.001,-0.001,0.000
,1602.992,0.753,850.0,27.77,0.046,-0.041,1.02,0.000,0.000,0.000
,1603.052,0.767,850.0,27.77,0.045,-0.041,1.029,0.000,-0.001,0.000
,1603.082,0.767,850.0,27.77,0.046,-0.037,1.021,0.000,0.000,0.000
,1603.112,0.767,850.0,27.77,0.062,-0.041,1.021,0.000,-0.001,0.000
,1603.172,0.772,850.0,27.77,0.044,-0.048,1.02,-0.002,-0.002,0.000
,1603.262,0.783,851.00,27.77,0.031,-0.037,1.013,0.000,0.000,0.000
,1603.322,0.783,851.00,27.77,0.06,-0.046,1.027,0.000,-0.002,-0.001
,1603.382,0.722,851.00,27.77,0.046,-0.042,1.02,0.000,-0.003,0.000
,1603.412,0.722,850.0,27.780001,0.058,-0.046,1.029,0.000,0.000,0.000
,1603.442,0.799,850.0,27.77,0.058,-0.046,1.029,0.000,0.000,0.000
,1603.502,0.799,850.0,27.780001,0.029,-0.042,1.021,-0.001,-0.001,-0.001
,1603.592,0.863,851.00,27.84,0.06,-0.041,1.022,0.000,0.000,0.000
,1603.652,0.853,851.00,27.780001,0.044,-0.037,1.02,-0.001,0.000,0.000
,1603.742,0.842,850.0,27.83,0.062,-0.041,1.023,0.000,0.000,0.000
,1603.802,0.842,851.00,27.84,0.045,-0.042,1.031,0.000,-0.001,0.000
,1603.892,0.78,851.00,27.84,0.033,-0.041,1.023,0.000,0.000,0.000
,1603.952,0.787,850.0,27.780001,0.044,-0.048,1.029,-0.001,0.000,-0.002
,1604.012,0.787,850.0,27.780001,0.031,-0.048,1.027,0.000,0.000,0.000
,1604.042,0.783,850.0,27.780001,0.031,-0.037,1.013,0.000,0.000,0.000
,1604.072,0.783,851.00,27.84,0.062,-0.041,1.021,0.000,0.000,0.000
,1604.132,0.783,851.00,27.84,0.06,-0.037,1.023,-0.002,0.000,-0.001
,1604.222,0.777,850.0,27.780001,0.031,-0.046,1.031,0.000,0.000,0.000
,1604.282,0.852,851.00,27.84,0.058,-0.041,1.021,0.000,0.000,0.000
,1604.372,0.841,850.0,27.83,0.06,-0.037,1.021,0.000,0.000,0.000
,1604.432,0.837,851.00,27.84,0.033,-0.037,1.029,0.000,0.000,0.000
,1604.492,0.837,851.00,27.84,0.029,-0.042,1.021,0.000,-0.001,0.000
,1604.522,0.837,851.00,27.84,0.031,-0.037,1.029,-0.002,0.000,0.000
,1604.552,0.774,851.00,27.780001,0.06,-0.037,1.031,0.000,0.000,0.000
,1604.612,0.774,851.00,27.84,0.033,-0.048,1.022,-0.002,-0.001,0.000
,1604.702,0.707,850.0,27.84,0.058,-0.046,1.021,0.000,0.000,0.000
,1604.762,0.716,851.00,27.780001,0.031,-0.048,1.021,0.000,0.000,0.000
,1604.852,0.65,851.00,27.84,0.06,-0.048,1.029,0.000,0.000,0.000
,1604.912,0.65,851.00,27.780001,0.031,-0.035,1.013,0.000,0.000,0.000
,1604.972,0.643,851.00,27.84,0.031,-0.046,1.027,0.000,0.000,0.000
,1605.032,0.643,851.00,27.780001,0.047,-0.048,1.029,0.000,-0.001,0.000
,1605.092,0.649,851.00,27.780001,0.06,-0.035,1.013,0.000,0.000,0.000
,1605.182,0.657,850.0,27.84,0.06,-0.041,1.029,-0.001,0.000,0.000
,1605.242,0.677,850.0,27.84,0.031,-0.037,1.029,0.000,0.000,0.000
,1605.332,0.677,851.00,27.780001,0.046,-0.037,1.023,-0.002,0.000,0.000
,1605.392,0.618,851.00,27.84,0.046,-0.041,1.013,0.000,0.000,-0.001
,1605.482,0.554,851.00,27.84,0.033,-0.048,1.013,-0.001,0.000,0.000
,1605.542,0.502,851.00,27.780001,0.062,-0.041,1.022,-0.001,0.000,0.000
,1605.602,0.502,851.00,27.780001,0.058,-0.048,1.022,0.000,-0.003,-0.001
,1605.632,0.513,851.00,27.780001,0.058,-0.048,1.022,0.000,-0.003,-0.001
,1605.662,0.513,851.00,27.780001,0.046,-0.048,1.021,0.000,-0.001,0.000
,1605.722,0.529,851.00,27.780001,0.046,-0.042,1.027,0.000,0.000,0.000
,1605.812,0.529,851.00,27.84,0.033,-0.046,1.019,-0.001,-0.002,0.000
,1605.872,0.537,850.0,27.780001,0.06,-0.042,1.019,0.000,0.000,0.000
,1605.962,0.564,851.00,27.84,0.029,-0.046,1.029,0.000,0.000,0.000
,1606.022,0.564,850.0,27.84,0.046,-0.041,1.022,-0.001,0.000,-0.001
,1606.112,0.585,850.0,27.84,0.045,-0.042,1.023,-0.001,0.000,-0.001
,1606.172,0.606,851.00,27.84,0.044,-0.041,1.022,-0.001,0.000,0.000
,1606.232,0.606,851.00,27.84,0.045,-0.042,1.013,-0.001,0.000,0.000
,1606.262,0.544,850.0,27.790001,0.045,-0.042,1.013,-0.001,0.000,0.000
,1606.292,0.544,850.0,27.790001,0.045,-0.046,1.021,0.000,0.000,-0.002
,1606.352,0.555,851.00,27.790001,0.06,-0.042,1.022,0.000,-0.001,0.000
,1606.442,0.556,851.00,27.790001,0.045,-0.046,1.013,-0.001,0.000,0.000
,1606.502,0.556,850.0,27.84,0.029,-0.037,1.013,-0.001,0.000,0.000
,1606.592,0.632,851.00,27.790001,0.029,-0.041,1.021,0.000,0.000,-0.001
,1606.652,0.575,851.00,27.790001,0.044,-0.048,1.029,-0.001,0.000,0.000
,1606.742,0.517,851.00,27.790001,0.06,-0.042,1.015,0.000,-0.001,0.000
,1606.802,0.517,850.0,27.780001,0.062,-0.04,1.02,0.000,-0.002,-0.001
,1606.862,0.539,851.00,27.85,0.045,-0.042,1.011,0.000,0.000,0.000
,1606.892,0.539,851.00,27.790001,0.058,-0.041,1.023,0.000,0.000,0.000
,1606.922,0.49,851.00,27.790001,0.058,-0.041,1.023,0.000,0.000,0.000
,1606.982,0.49,851.00,27.790001,0.06,-0.046,1.021,-0.001,0.000,0.000
,1607.072,0.504,851.00,27.84,0.031,-0.046,1.015,0.000,0.000,0.000
,1607.132,0.518,851.00,27.84,0.058,-0.041,1.013,-0.001,0.000,0.000
,1607.222,0.518,851.00,27.790001,0.062,-0.05,1.029,-0.002,-0.001,0.000
,1607.282,0.538,850.0,27.84,0.031,-0.041,1.02,-0.001,0.000,0.000
,1607.342,0.538,850.0,27.790001,0.045,-0.042,1.029,0.000,0.000,0.000
,1607.372,0.561,851.00,27.790001,0.06,-0.035,1.013,0.000,-0.002,0.000
,1607.402,0.561,851.00,27.790001,0.06,-0.035,1.013,0.000,-0.002,0.000
,1607.462,0.502,851.00,27.790001,0.06,-0.041,1.022,-0.001,0.000,0.000
,1607.552,0.518,851.00,27.790001,0.062,-0.037,1.011,0.000,-0.001,0.000
,1607.612,0.518,851.00,27.790001,0.06,-0.042,1.021,-0.001,-0.001,0.000
,1607.672,0.468,851.00,27.790001,0.029,-0.037,1.013,-0.001,0.000,0.000
,1607.732,0.468,851.00,27.84,0.06,-0.037,1.027,0.000,0.000,0.000
,1607.792,0.49,851.00,27.85,0.062,-0.041,1.013,-0.001,-0.002,0.000
,1607.822,0.49,851.00,27.85,0.046,-0.037,1.015,-0.001,0.000,0.000
,1607.852,0.5,851.00,27.85,0.06,-0.046,1.029,0.000,-0.001,0.000
,1607.912,0.5,850.0,27.85,0.031,-0.048,1.013,-0.001,0.000,0.000
,1607.972,0.581,851.00,27.799999,0.045,-0.037,1.029,0.000,0.000,0.000
,1608.002,0.581,851.00,27.85,0.033,-0.041,1.015,0.000,0.000,0.000
,1608.032,0.585,851.00,27.799999,0.033,-0.041,1.015,0.000,0.000,0.000
,1608.092,0.585,851.00,27.799999,0.06,-0.05,1.015,0.000,0.000,0.000
,1608.182,0.525,851.00,27.85,0.06,-0.046,1.022,0.000,0.000,0.000
,1608.242,0.466,851.00,27.790001,0.06,-0.046,1.029,-0.001,0.000,0.000
,1608.332,0.418,851.00,27.85,0.029,-0.042,1.022,-0.001,0.000,0.000
,1608.452,0.445,851.00,27.85,0.029,-0.037,1.013,0.000,0.000,-0.001
,1608.482,0.445,851.00,27.790001,0.031,-0.046,1.031,-0.001,0.000,0.000
,1608.512,0.445,851.00,27.799999,0.031,-0.046,1.031,-0.001,0.000,0.000
,1608.572,0.473,851.00,27.85,0.031,-0.046,1.02,0.000,-0.002,0.000
